order_id,quantity,lodgement_date,estimated_delivery,salesman_number,model_id,contract_id
15294,480,2021-12-08,2021-12-23,11911012,787,1439
15295,830,2018-04-25,2018-04-17,11911012,664,1733
15296,70,2006-05-24,2006-06-15,11911012,308,1376
15297,420,2009-09-10,2009-09-26,11911012,820,942
15298,180,2002-01-27,2002-02-04,11911012,430,4064
15299,390,2021-10-25,2021-09-22,11911012,858,1681
15300,990,2013-11-22,2013-12-07,11911012,11,189
15301,750,2004-04-13,2004-03-01,11911012,704,878
15302,100,2018-01-30,2018-01-21,11911012,522,1682
15303,480,2011-12-21,2011-11-19,11911012,747,1300
15304,590,2011-09-02,2011-10-07,11911012,534,1301
15305,730,2011-01-07,2011-02-22,11911012,68,881
15306,520,2010-12-17,2010-11-08,11911012,451,951
15307,840,2005-06-16,2005-07-18,11911012,841,1707
15308,60,2021-07-30,2021-06-15,11911012,241,953
15309,70,2009-11-23,2009-11-09,11911012,915,2842
15310,200,2010-01-26,2010-03-11,11911012,324,1447
15311,660,2011-08-10,2011-08-26,11911012,678,1683
15312,600,2014-01-20,2014-02-10,11911012,514,1709
15313,550,2005-09-05,2005-09-26,11911012,635,199
15314,480,2002-06-30,2002-07-17,11911012,752,200
15315,70,2014-03-13,2014-02-04,11911012,640,1308
15316,720,2003-06-29,2003-06-30,11911012,86,1309
15317,150,2021-10-27,2021-12-19,11911012,3,1713
15318,390,2008-06-22,2008-07-11,11911012,710,3114
15319,60,2018-02-14,2018-01-26,11911012,291,887
15320,210,2015-06-17,2015-06-30,11911012,915,3771
15321,840,2003-10-30,2003-12-12,11911012,13,1385
15322,150,2013-09-25,2013-10-24,11911012,226,2045
15323,730,2007-07-30,2007-07-21,11911012,510,4065
15324,660,2002-04-01,2002-02-25,11911012,90,3133
15325,900,2006-09-08,2006-09-01,11911012,580,1359
15326,960,2004-07-22,2004-07-02,11911012,347,895
15327,570,2020-09-29,2020-10-22,11911012,331,1317
15328,440,2015-04-14,2015-03-14,11911012,105,2963
15329,550,2013-03-23,2013-04-08,11911012,359,1743
15330,450,2002-01-25,2002-02-01,11911012,789,4066
15331,460,2011-12-09,2011-12-13,11911012,802,2189
15332,320,2006-01-05,2006-01-20,11911012,910,215
15333,850,2019-11-24,2019-12-10,11911012,442,2843
15334,180,2004-04-12,2004-04-02,11911012,246,965
15335,530,2017-11-27,2017-12-14,11911012,177,219
15336,950,2003-08-09,2003-09-02,11911012,836,221
15337,500,2013-07-02,2013-06-25,11911012,799,907
15338,670,2012-05-03,2012-04-02,11911012,566,1161
15339,810,2004-06-18,2004-06-01,11911012,398,912
15340,90,2015-02-08,2015-03-19,11911012,514,972
15341,940,2019-10-01,2019-10-11,11911012,436,1368
15342,560,2004-08-12,2004-07-01,11911012,421,2051
15343,330,2012-03-03,2012-03-19,11911012,870,1459
15344,460,2008-01-11,2008-01-07,11911012,640,3906
15345,70,2009-06-19,2009-05-26,11911012,449,1167
15346,440,2009-06-08,2009-06-28,11911012,930,1167
15347,510,2016-01-15,2016-01-24,11911012,611,1721
15348,420,2012-09-20,2012-09-19,11911012,848,916
15349,380,2010-12-18,2011-01-12,11911012,284,917
15350,240,2002-08-29,2002-08-09,11911012,335,2053
15351,900,2019-11-27,2019-12-23,11911012,895,237
15352,190,2019-11-20,2019-11-21,11911012,416,237
15353,50,2020-02-10,2020-02-21,11911012,88,2193
15354,590,2021-06-11,2021-07-05,11910916,951,2969
15355,380,2017-11-26,2017-12-19,11910916,342,1027
15356,540,2015-11-01,2015-10-17,11910916,858,985
15357,660,2009-02-27,2009-01-27,11910916,632,249
15358,830,2017-05-11,2017-05-08,11910916,725,579
15359,380,2019-03-27,2019-03-04,11910916,61,987
15360,390,2019-02-04,2019-02-25,11910916,796,3476
15361,130,2016-10-23,2016-08-30,11910916,957,2227
15362,830,2017-08-25,2017-08-15,11910916,173,1983
15363,990,2004-04-19,2004-04-25,11910916,840,2937
15364,950,2014-01-31,2014-02-03,11910916,696,2587
15365,860,2008-12-03,2009-01-26,11910916,33,4067
15366,900,2015-12-18,2015-12-25,11910916,886,2543
15367,160,2000-11-13,2000-11-29,11910916,41,260
15368,560,2014-03-09,2014-01-15,11910916,577,2294
15369,440,2011-01-11,2011-01-16,11910916,694,265
15370,890,2011-01-24,2011-02-24,11910916,917,265
15371,450,2021-03-22,2021-03-28,11910916,180,2802
15372,90,2002-09-01,2002-08-16,11910916,782,271
15373,470,2003-05-11,2003-05-01,11910916,819,380
15374,140,2016-09-14,2016-09-24,11910916,565,381
15375,690,2021-09-18,2021-09-22,11910916,738,458
15376,70,2017-05-27,2017-05-27,11910916,46,2232
15377,760,2003-09-15,2003-07-30,11910916,23,2668
15378,140,2014-05-24,2014-04-12,11910916,735,276
15379,120,2015-04-01,2015-02-17,11910916,22,588
15380,120,2015-03-09,2015-02-16,11910916,193,588
15381,320,2014-04-11,2014-04-12,11910916,328,1537
15382,400,2012-10-30,2012-11-20,11910916,471,824
15383,480,2019-07-21,2019-08-09,11910916,751,467
15384,230,2016-05-24,2016-05-20,11910916,286,3983
15385,830,2019-07-13,2019-08-29,11910916,108,291
15386,310,2015-07-08,2015-08-13,11910916,722,772
15387,1000,2015-07-17,2015-08-29,11910916,958,772
15388,740,2009-04-11,2009-02-27,11910916,356,295
15389,420,2018-10-22,2018-10-06,11910916,452,602
15390,450,2002-12-12,2002-12-03,11910916,99,1048
15391,360,2005-06-29,2005-05-19,11910916,21,1542
15392,960,2009-09-12,2009-09-07,11910916,808,297
15393,740,2009-02-24,2009-03-07,11910916,892,2247
15394,120,2010-02-20,2010-02-08,11910916,729,2311
15395,950,2010-03-08,2010-03-16,11910916,353,2311
15396,730,2001-08-17,2001-07-12,11910916,419,1005
15397,720,2006-03-07,2006-03-08,11910916,79,486
15398,140,2012-04-09,2012-05-24,11910916,81,4005
15399,930,2003-12-10,2003-12-21,11910916,482,493
15400,620,2014-06-10,2014-05-04,11910916,79,2952
15401,390,2017-11-21,2017-11-30,11910916,887,497
15402,810,2016-02-15,2016-02-07,11910916,851,410
15403,490,2021-11-25,2021-10-25,11910916,586,4068
15404,340,2006-11-04,2006-11-01,11910916,477,2785
15405,450,2014-02-16,2014-01-31,11910916,882,4069
15406,470,2019-04-07,2019-04-16,11910916,573,3391
15407,780,2010-09-09,2010-08-17,11910916,147,1012
15408,200,2018-11-20,2018-11-07,11910916,440,3494
15409,740,2005-01-13,2005-02-27,11910916,352,3350
15410,910,2005-10-01,2005-09-20,11910916,959,2255
15411,660,2012-02-05,2012-02-12,11910916,907,2562
15412,170,2009-03-18,2009-03-07,11910916,359,2686
15413,220,2005-02-11,2005-01-24,11910916,156,4070
15414,680,2011-01-05,2011-02-08,11910916,28,1064
15415,780,2016-12-05,2016-10-24,11910916,843,1558
15416,610,2012-04-21,2012-05-30,11910916,807,1067
15417,10,2003-12-17,2004-01-03,11910916,274,3452
15418,100,2017-07-17,2017-06-18,11910916,395,507
15419,940,2007-10-09,2007-11-17,11910916,681,328
15420,30,2007-08-19,2007-08-18,11910916,932,2956
15421,510,2004-05-22,2004-05-08,11910916,831,508
15422,700,2011-04-04,2011-02-08,11910916,538,330
15423,320,2020-07-11,2020-07-07,11910916,781,3021
15424,860,2019-04-21,2019-03-27,11910916,162,860
15425,850,2019-11-23,2019-11-13,11910916,285,4071
15426,230,2015-11-18,2015-11-26,11910916,30,617
15427,210,2016-09-18,2016-10-26,11910916,805,792
15428,790,2012-09-14,2012-07-25,11910916,262,342
15429,1000,2005-07-16,2005-06-14,11910916,281,2793
15430,660,2002-12-22,2002-11-24,11910916,9,2570
15431,40,2004-07-18,2004-08-20,11910916,914,3396
15432,820,2019-04-02,2019-02-13,11910916,853,435
15433,10,2017-04-29,2017-04-18,11910916,388,2013
15434,900,2006-04-09,2006-04-12,11910916,511,1570
15435,70,2001-01-24,2001-01-15,11910916,836,347
15436,790,2021-10-14,2021-10-28,11910910,217,1175
15437,490,2006-09-30,2006-09-27,11910910,853,564
15438,820,2019-02-26,2019-03-30,11910910,24,628
15439,280,2007-09-03,2007-09-15,11910910,134,239
15440,930,2002-05-07,2002-06-07,11910910,501,1479
15441,520,2012-10-07,2012-10-30,11910910,281,2278
15442,690,2006-03-04,2006-03-29,11910910,425,567
15443,70,2012-09-14,2012-10-07,11910910,906,568
15444,510,2021-05-22,2021-04-30,11910910,551,631
15445,1000,2021-10-05,2021-09-14,11910910,699,1518
15446,290,2008-11-04,2008-10-23,11910910,6,570
15447,450,2016-07-25,2016-07-15,11910910,633,1809
15448,840,2013-04-11,2013-04-11,11910910,338,1485
15449,380,2012-09-07,2012-09-20,11910910,514,634
15450,780,2009-04-22,2009-04-20,11910910,365,635
15451,640,2006-05-25,2006-07-03,11910910,582,3655
15452,650,2015-03-12,2015-03-20,11910811,91,4072
15453,920,2019-05-28,2019-07-13,11910811,331,29
15454,500,2014-04-29,2014-05-05,11910811,598,1575
15455,560,2011-06-30,2011-08-04,11910811,340,640
15456,870,2009-07-31,2009-08-13,11910811,20,644
15457,520,2002-09-06,2002-09-11,11910811,740,38
15458,630,2004-01-12,2003-12-18,11910811,918,3656
15459,820,2018-10-16,2018-11-29,11910811,55,2449
15460,1000,2018-11-05,2018-10-16,11910811,425,2449
15461,190,2018-11-09,2018-11-26,11910811,453,2449
15462,410,2010-09-23,2010-10-10,11910811,167,2113
15463,500,2018-07-30,2018-07-07,11910811,544,3027
15464,200,2018-07-26,2018-07-24,11910811,768,3027
15465,350,2009-05-18,2009-04-29,11910811,130,1580
15466,880,2011-11-01,2011-10-27,11910811,446,1581
15467,110,2011-11-02,2011-11-11,11910811,315,1581
15468,90,2011-08-08,2011-07-27,11910811,957,1910
15469,530,2005-07-16,2005-06-29,11910811,926,2118
15470,690,2014-02-13,2014-01-20,11910811,354,43
15471,820,2018-12-11,2018-12-09,11910811,215,1916
15472,910,2021-08-05,2021-09-17,11910811,633,1590
15473,730,2005-07-20,2005-06-10,11910811,335,3939
15474,860,2016-10-07,2016-10-10,11910811,261,1202
15475,470,2020-02-18,2020-03-20,11910811,682,2121
15476,40,2002-11-30,2002-12-17,11910811,64,3187
15477,810,2001-10-09,2001-09-19,11910811,798,47
15478,460,2001-10-15,2001-09-13,11910811,881,47
15479,780,2013-07-29,2013-07-22,11910811,904,655
15480,420,2018-09-06,2018-08-19,11910811,909,1920
15481,150,2005-04-30,2005-04-19,11910811,139,2397
15482,390,2007-12-06,2007-12-01,11910811,777,4017
15483,340,2020-07-26,2020-06-28,11910811,805,53
15484,610,2021-08-15,2021-09-02,11910811,26,3189
15485,740,2021-08-17,2021-09-22,11910811,861,3189
15486,430,2001-08-10,2001-08-10,11910811,680,1598
15487,570,2014-05-14,2014-04-30,11910811,442,1831
15488,510,2001-11-02,2001-12-08,11910811,543,4037
15489,650,2006-03-21,2006-02-27,11910811,158,2067
15490,340,2017-06-03,2017-05-30,11910811,848,58
15491,850,2013-02-20,2013-04-04,11910811,505,1923
15492,270,2014-08-05,2014-08-14,11910811,182,1600
15493,190,2014-08-07,2014-09-17,11910811,107,1600
15494,980,2007-08-18,2007-08-25,11910811,444,2498
15495,890,2004-01-02,2004-01-17,11910811,476,1927
15496,20,2009-07-18,2009-07-07,11910811,434,1603
15497,780,2009-07-21,2009-08-01,11910811,531,1603
15498,300,2022-02-24,2022-01-27,11910811,896,63
15499,390,2018-02-21,2018-03-06,11910811,252,1929
15500,970,2001-03-11,2001-04-11,11910811,241,2403
15501,670,2020-04-09,2020-04-04,11910811,620,1214
15502,990,2009-01-12,2009-01-05,11910811,637,2455
15503,790,2010-12-06,2010-11-17,11910811,259,2074
15504,680,2002-09-03,2002-08-12,11910811,465,64
15505,940,2000-07-04,2000-07-15,11910811,923,2502
15506,300,2015-04-05,2015-04-21,11910811,539,1846
15507,340,2011-10-09,2011-10-11,11910811,730,70
15508,490,2020-12-26,2020-12-28,11910811,143,2624
15509,960,2005-03-04,2005-02-16,11910811,318,2503
15510,580,2011-10-20,2011-10-14,11910811,494,3608
15511,270,2013-11-14,2013-12-01,11910811,151,2407
15512,800,2016-10-20,2016-11-11,11910811,734,4073
15513,850,2019-11-08,2019-10-30,11910811,178,2077
15514,420,2002-01-02,2002-01-01,11910811,131,4074
15515,440,2005-10-15,2005-09-18,11910811,937,77
15516,980,2005-09-28,2005-09-15,11910811,590,77
15517,500,2006-09-06,2006-09-25,11910811,774,2079
15518,300,2005-08-02,2005-08-21,11910811,72,2139
15519,780,2016-07-15,2016-07-27,11910811,93,2410
15520,910,2013-07-21,2013-06-22,11910811,224,679
15521,430,2015-11-27,2015-11-24,11910811,813,2627
15522,470,2015-11-26,2016-01-11,11910811,251,2627
15523,1000,2010-08-07,2010-09-30,11910811,76,1231
15524,580,2008-05-10,2008-05-03,11910811,455,2507
15525,120,2007-10-28,2007-10-28,11910811,472,81
15526,860,2013-11-18,2013-11-17,11910811,128,1234
15527,270,2016-01-10,2016-02-03,11910811,789,3233
15528,520,2010-03-16,2010-03-07,11910811,413,2706
15529,160,2005-06-18,2005-06-08,11910811,85,3422
15530,750,2007-07-09,2007-05-24,11910811,231,2509
15531,430,2020-06-24,2020-06-06,11910811,454,1852
15532,280,2014-04-27,2014-05-17,11910811,901,2629
15533,610,2007-04-09,2007-03-22,11910811,360,2708
15534,320,2004-03-28,2004-02-21,11910811,392,3592
15535,490,2014-06-05,2014-04-28,11910811,483,1855
15536,540,2015-04-24,2015-03-18,11910811,222,1619
15537,640,2014-03-27,2014-04-14,11910811,231,1243
15538,320,2020-02-07,2020-02-14,11910811,718,692
15539,330,2011-10-23,2011-11-05,11910811,62,2710
15540,440,2007-10-21,2007-11-25,11910811,310,695
15541,880,2021-10-15,2021-11-04,11910811,611,3972
15542,970,2021-09-11,2021-10-07,11910811,383,698
15543,20,2012-05-11,2012-06-14,11910811,864,1250
15544,480,2017-04-27,2017-05-18,11910811,784,3800
15545,610,2021-02-03,2021-03-27,11910811,716,2513
15546,640,2021-03-21,2021-03-24,11910811,282,2513
15547,340,2010-10-14,2010-09-14,11910811,463,2148
15548,570,2002-12-18,2003-02-01,11910811,461,3315
15549,440,2006-08-05,2006-07-04,11910811,137,707
15550,300,2015-05-31,2015-06-10,11910811,368,103
15551,20,2000-06-02,2000-06-11,11910811,358,104
15552,260,2002-02-25,2002-04-08,11910811,174,105
15553,680,2003-02-04,2003-03-19,11910811,227,2748
15554,560,2003-03-08,2003-03-02,11910811,4,2748
15555,860,2002-11-27,2002-10-07,11910811,865,1631
15556,330,2006-10-05,2006-10-05,11910811,123,112
15557,670,2008-01-16,2007-12-23,11910811,125,114
15558,350,2006-03-23,2006-02-05,11910811,158,3469
15559,530,2013-08-24,2013-08-22,11910811,714,2464
15560,160,2015-10-17,2015-10-06,11910811,50,2465
15561,970,2016-03-04,2016-03-19,11910811,391,2155
15562,90,2008-11-06,2008-12-11,11910811,742,3818
15563,510,2018-08-12,2018-07-15,11910811,919,1638
15564,820,2017-08-17,2017-09-21,11910811,831,715
15565,110,2004-07-11,2004-07-29,11910811,296,2156
15566,290,2008-06-19,2008-07-29,11910811,456,2521
15567,910,2022-01-12,2022-01-30,11910811,260,1268
15568,540,2012-07-03,2012-05-30,11910811,615,1270
15569,820,2012-02-18,2012-03-15,11910811,891,3053
15570,690,2008-07-09,2008-08-12,11910811,901,1643
15571,380,2021-10-27,2021-10-11,11910811,705,2429
15572,600,2017-03-06,2017-03-21,11910811,920,126
15573,490,2010-12-18,2010-12-11,11910811,297,3286
15574,170,2007-04-05,2007-05-26,11910811,400,1957
15575,170,2005-03-24,2005-03-17,11910811,859,1646
15576,440,2015-04-27,2015-05-15,11910811,747,2756
15577,160,2012-02-20,2012-03-27,11910811,696,3242
15578,410,2014-07-07,2014-07-12,11910811,734,1879
15579,10,2006-02-18,2006-01-09,11910811,303,1960
15580,580,2018-07-25,2018-06-23,11910811,602,4075
15581,580,2016-07-11,2016-05-27,11910811,530,3666
15582,560,2013-02-05,2013-02-17,11910811,784,2642
15583,230,2017-01-17,2017-02-03,11910811,459,136
15584,280,2001-01-29,2001-01-19,11910811,926,2162
15585,960,2022-01-16,2021-11-22,11910811,811,138
15586,680,2019-09-13,2019-10-25,11910811,77,735
15587,940,2001-07-15,2001-08-23,11910811,53,4076
15588,520,2002-08-01,2002-06-23,11910811,548,1967
15589,10,2002-06-10,2002-06-14,11910811,763,1967
15590,680,2018-04-05,2018-04-17,11910811,890,2646
15591,90,2007-04-17,2007-04-23,11910811,601,2915
15592,980,2000-11-14,2000-10-29,11910811,117,3248
15593,240,2013-07-26,2013-08-11,11910811,31,1887
15594,620,2006-12-09,2006-12-23,11910811,324,1969
15595,480,2009-05-02,2009-04-23,11910811,422,3328
15596,860,2005-06-06,2005-05-11,11910811,67,4077
15597,950,2006-09-12,2006-10-18,11910811,455,2441
15598,50,2020-03-06,2020-03-19,11910811,493,155
15599,560,2012-05-02,2012-05-05,11910811,776,1287
15600,330,2007-03-04,2007-04-10,11910811,881,1671
15601,770,2014-04-02,2014-05-26,11910811,373,2761
15602,600,2015-10-08,2015-10-09,11910811,88,3601
15603,730,2019-10-02,2019-10-22,11910811,833,4078
15604,580,2019-01-13,2019-01-23,11910811,456,1674
15605,840,2011-03-20,2011-03-26,11910811,84,3530
15606,370,2017-09-24,2017-10-13,11910808,516,166
15607,730,2021-04-29,2021-05-28,11910808,899,631
15608,950,2002-05-05,2002-05-29,11910808,441,240
15609,480,2002-05-14,2002-05-14,11910808,247,240
15610,630,2003-01-25,2003-02-01,11910808,608,2654
15611,460,2020-06-02,2020-05-11,11910808,307,170
15612,440,2013-04-13,2013-03-02,11910808,155,1485
15613,840,2020-07-05,2020-07-07,11910808,81,171
15614,790,2018-09-21,2018-09-14,11910808,628,1801
15615,840,2003-07-21,2003-07-09,11910808,132,2653
15616,950,2019-12-19,2019-11-11,11910808,394,2290
15617,90,2006-06-13,2006-06-23,11910808,933,1486
15618,840,2000-07-17,2000-06-24,11910808,79,246
15619,200,2006-07-01,2006-05-19,11910808,916,3655
15620,630,2015-11-07,2015-11-25,11910806,533,3146
15621,380,2003-08-14,2003-08-28,11910806,216,870
15622,520,2003-09-29,2003-08-21,11910806,144,870
15623,560,2016-08-07,2016-08-21,11910806,137,933
15624,730,2018-12-17,2018-12-28,11910806,752,3870
15625,450,2010-06-26,2010-06-01,11910806,904,3097
15626,190,2000-08-24,2000-09-26,11910806,870,3099
15627,750,2007-07-02,2007-05-20,11910806,927,3908
15628,240,2018-02-21,2018-01-30,11910806,125,1404
15629,50,2018-02-02,2018-02-14,11910806,869,1404
15630,930,2004-09-24,2004-10-30,11910806,524,4079
15631,90,2019-11-27,2019-12-31,11910806,739,874
15632,160,2010-02-18,2010-04-03,11910806,134,187
15633,490,2018-08-30,2018-08-18,11910806,36,1408
15634,910,2018-10-01,2018-08-11,11910806,953,1408
15635,20,2016-10-15,2016-10-19,11910806,587,191
15636,640,2017-11-21,2017-10-25,11910806,544,3833
15637,740,2017-10-16,2017-09-15,11910806,583,949
15638,320,2005-06-18,2005-07-06,11910806,608,3103
15639,890,2011-09-11,2011-09-28,11910806,116,1301
15640,920,2020-07-01,2020-06-01,11910806,544,1345
15641,930,2011-02-19,2011-02-05,11910806,591,881
15642,700,2017-02-07,2017-02-07,11910806,266,1349
15643,900,2006-11-17,2007-01-08,11910806,893,1379
15644,280,2017-03-24,2017-05-01,11910806,245,2042
15645,180,2016-11-09,2016-10-19,11910806,236,1740
15646,970,2003-11-25,2003-11-27,11910806,283,1380
15647,580,2020-07-20,2020-07-19,11910806,70,198
15648,260,2014-03-01,2014-02-06,11910806,198,1709
15649,890,2017-03-09,2017-03-15,11910806,396,3335
15650,970,2013-02-17,2013-02-23,11910806,639,2043
15651,510,2001-09-01,2001-08-30,11910806,371,4060
15652,190,2021-05-24,2021-05-31,11910806,893,1314
15653,700,2009-07-27,2009-07-05,11910806,592,1354
15654,780,2006-12-13,2006-11-06,11910806,680,891
15655,380,2009-09-22,2009-09-24,11910806,818,2961
15656,610,2011-04-04,2011-03-29,11910806,620,207
15657,860,2000-12-20,2000-11-17,11910806,254,1386
15658,860,2017-01-29,2017-02-15,11910806,847,1760
15659,160,2001-05-30,2001-06-21,11910806,582,899
15660,180,2016-07-30,2016-08-04,11910806,650,1363
15661,460,2006-07-23,2006-07-28,11910806,234,3752
15662,610,2004-07-25,2004-07-06,11910806,355,1716
15663,510,2019-11-16,2019-11-15,11910806,476,2843
15664,250,2002-03-19,2002-04-07,11910806,359,1389
15665,780,2004-04-09,2004-03-29,11910806,708,1323
15666,780,2004-04-21,2004-05-03,11910806,95,965
15667,110,2004-05-08,2004-04-18,11910806,375,965
15668,760,2004-10-06,2004-09-30,11910806,865,1690
15669,530,2019-01-04,2019-01-06,11910806,913,1394
15670,790,2014-10-29,2014-10-17,11910806,687,1327
15671,100,2006-03-29,2006-03-07,11910806,872,968
15672,520,2003-09-21,2003-09-15,11910806,496,910
15673,930,2002-06-13,2002-05-26,11910806,391,1692
15674,610,2002-06-13,2002-05-31,11910806,464,1692
15675,510,2004-08-02,2004-07-09,11910806,261,2051
15676,380,2017-01-23,2017-02-06,11910806,554,1399
15677,110,2007-12-14,2007-12-07,11910806,511,3906
15678,10,2007-10-13,2007-10-04,11910806,650,232
15679,660,2003-12-24,2003-12-09,11910806,417,1722
15680,640,2017-01-30,2017-02-13,11910806,438,4080
15681,810,2019-10-08,2019-10-07,11910725,209,3718
15682,780,2001-11-11,2001-11-08,11910725,65,560
15683,230,2018-12-14,2018-11-27,11910725,115,807
15684,890,2008-04-08,2008-03-16,11910725,565,3139
15685,680,2019-11-04,2019-11-22,11910725,761,2826
15686,360,2018-05-23,2018-06-21,11910725,441,555
15687,230,2010-05-02,2010-03-17,11910725,209,1777
15688,450,2006-04-22,2006-05-20,11910725,494,2211
15689,530,2015-05-04,2015-04-15,11910723,317,1513
15690,490,2015-04-20,2015-05-20,11910723,529,1513
15691,970,2016-07-01,2016-05-19,11910723,86,810
15692,950,2015-04-06,2015-03-24,11910723,579,3719
15693,100,2015-08-03,2015-08-05,11910723,621,248
15694,670,2021-09-01,2021-08-08,11910717,201,812
15695,550,2014-10-13,2014-10-12,11910717,541,442
15696,410,2009-03-04,2009-01-27,11910717,526,249
15697,200,2000-09-18,2000-09-17,11910717,594,3340
15698,130,2000-10-13,2000-10-04,11910717,458,3340
15699,890,2020-07-30,2020-07-25,11910717,454,361
15700,410,2014-01-16,2014-02-04,11910717,24,4081
15701,930,2021-05-19,2021-05-16,11910717,759,364
15702,780,2011-03-27,2011-04-13,11910717,860,757
15703,820,2009-03-25,2009-03-09,11910717,575,2293
15704,470,2021-01-23,2021-01-21,11910717,43,448
15705,470,2000-03-18,2000-03-12,11910717,466,4082
15706,330,2010-02-14,2010-03-12,11910717,766,4083
15707,500,2007-03-23,2007-04-03,11910717,883,455
15708,200,2006-08-25,2006-07-10,11910717,787,372
15709,500,2006-12-18,2006-11-23,11910717,95,1985
15710,900,2021-12-01,2021-10-19,11910717,386,2973
15711,500,2006-02-09,2006-02-13,11910717,292,3253
15712,10,2006-01-24,2006-01-15,11910717,57,3253
15713,190,2003-12-23,2004-02-07,11910717,254,993
15714,220,2009-05-18,2009-06-17,11910717,658,272
15715,890,2017-02-20,2017-02-18,11910717,843,273
15716,450,2019-06-19,2019-06-24,11910717,778,820
15717,900,2015-02-16,2015-02-21,11910717,285,4084
15718,320,2003-12-21,2003-12-07,11910717,436,995
15719,610,2017-04-17,2017-05-29,11910717,334,1986
15720,910,2019-03-10,2019-03-01,11910717,760,1533
15721,890,2003-11-22,2003-11-27,11910717,593,1534
15722,430,2016-06-02,2016-07-01,11910717,46,586
15723,360,2016-05-21,2016-05-13,11910717,619,586
15724,760,2019-09-24,2019-10-10,11910717,98,1536
15725,900,2011-01-20,2011-02-21,11910717,42,383
15726,80,2010-04-27,2010-04-23,11910717,818,3740
15727,950,2000-02-04,2000-02-17,11910717,125,2300
15728,150,2016-03-05,2016-03-14,11910717,252,280
15729,450,2013-09-19,2013-07-30,11910717,617,4085
15730,900,2012-01-22,2011-12-18,11910717,556,2303
15731,200,2012-02-06,2012-01-20,11910717,522,2303
15732,930,2000-06-21,2000-07-03,11910717,8,3387
15733,330,2005-06-16,2005-07-06,11910717,634,388
15734,280,2016-05-15,2016-06-22,11910717,154,826
15735,70,2021-04-19,2021-04-05,11910717,666,469
15736,80,2009-11-30,2010-01-11,11910717,153,2304
15737,50,2010-05-24,2010-07-03,11910717,763,290
15738,570,2022-02-19,2022-03-07,11910717,790,2780
15739,710,2017-05-02,2017-04-15,11910717,212,2244
15740,580,2013-09-18,2013-10-10,11910717,737,476
15741,650,2018-10-15,2018-09-11,11910717,906,602
15742,670,2002-12-22,2002-12-16,11910717,734,1048
15743,970,2021-01-04,2021-01-10,11910717,505,2554
15744,550,2009-09-01,2009-08-20,11910717,123,297
15745,20,2017-10-25,2017-11-19,11910717,217,298
15746,80,2021-01-21,2021-01-25,11910717,590,483
15747,490,2001-04-22,2001-04-05,11910717,932,4086
15748,120,2017-04-02,2017-02-23,11910717,105,1050
15749,830,2013-02-21,2013-03-19,11910717,53,1052
15750,840,2004-03-25,2004-03-11,11910717,291,2248
15751,300,2014-09-23,2014-08-20,11910717,447,491
15752,620,2000-09-22,2000-10-15,11910717,637,4087
15753,810,2003-06-27,2003-06-16,11910717,536,406
15754,300,2004-01-06,2003-12-20,11910717,572,493
15755,110,2009-09-07,2009-10-13,11910717,316,1008
15756,680,2002-01-03,2002-01-19,11910717,188,1054
15757,200,2014-05-18,2014-05-07,11910717,933,2952
15758,570,2018-08-25,2018-10-08,11910717,919,606
15759,370,2000-02-25,2000-03-23,11910717,96,496
15760,310,2000-03-25,2000-03-14,11910717,4,496
15761,400,2017-10-25,2017-11-21,11910717,813,497
15762,580,2016-09-18,2016-09-18,11910717,66,2560
15763,790,2016-09-10,2016-10-15,11910717,661,1549
15764,460,2007-11-25,2007-12-13,11910717,266,4088
15765,850,2002-12-17,2003-01-26,11910717,726,2868
15766,820,2017-01-03,2017-01-19,11910717,725,420
15767,700,2005-08-28,2005-09-08,11910717,715,2255
15768,590,2013-09-17,2013-10-08,11910717,53,2809
15769,420,2010-09-21,2010-10-02,11910717,158,849
15770,380,2006-08-10,2006-07-17,11910717,48,3262
15771,840,2011-02-23,2011-03-23,11910717,872,2317
15772,640,2021-04-03,2021-04-07,11910717,901,422
15773,70,2006-07-12,2006-06-06,11910717,835,2006
15774,140,2005-08-07,2005-08-20,11910717,59,326
15775,420,2012-11-11,2012-11-01,11910717,82,4089
15776,640,2008-09-04,2008-09-30,11910717,191,614
15777,280,2005-04-20,2005-04-12,11910717,746,4090
15778,680,2005-06-13,2005-05-11,11910717,721,2611
15779,210,2016-06-02,2016-06-09,11910717,463,332
15780,730,2005-12-20,2005-12-28,11910717,551,2815
15781,690,2007-06-02,2007-04-26,11910717,332,430
15782,400,2015-12-16,2015-12-09,11910717,809,617
15783,550,2001-10-02,2001-10-21,11910717,150,341
15784,750,2011-01-24,2011-03-10,11910717,147,3410
15785,570,2005-08-24,2005-08-22,11910717,489,434
15786,690,2019-03-08,2019-03-28,11910717,599,435
15787,600,2019-02-26,2019-03-21,11910717,509,435
15788,930,2006-03-09,2006-03-28,11910717,188,344
15789,350,2016-03-10,2016-04-15,11910717,300,345
15790,50,2012-01-27,2012-02-04,11910717,10,2268
15791,320,2021-05-23,2021-06-01,11910717,812,1079
15792,940,2001-01-14,2001-01-27,11910709,644,1516
15793,540,2021-10-09,2021-11-24,11910709,311,1175
15794,20,2002-06-06,2002-05-07,11910709,562,1479
15795,990,2006-03-12,2006-03-19,11910709,199,567
15796,100,2012-07-01,2012-08-23,11910709,876,1488
15797,200,2018-05-08,2018-04-26,11910709,882,1799
